Length (m),Beam (m),Draft (m),Heading,Asurge,Bsurge,Csurge,R2surge,MAEsurge,Asway,Bsway,Csway,R2sway,MAEsway,Aheave,Bheave,Cheave,R2heave,MAEheave,Aroll,Broll,Croll,R2roll,MAEroll,Apitch,Bpitch,Cpitch,R2pitch,MAEpitch,Ayaw,Byaw,Cyaw,R2yaw,MAEyaw
0.5,0.3,-0.146666667,0,0.342414173,0.431722563,1.150195232,0.969166743,0.038620762,0.999889539,-0.000166055,0.000276916,0.301092686,2.41E-05,-0.393171772,1.288188676,-10,0.815113112,0.124136816,3.018893777,4.779862278,0.78706285,0.969569305,0.048113868,4064.267047,5.881198639,0.432386714,0.999190702,11.26642412,0.060652859,-4.072484409,102.3391071,0.943710756,0.002722263
0.5,0.35,-0.045714286,-180,0.305979928,0.413424298,1.130372689,0.964367068,0.047492949,0.999960064,-8.23E-05,0.000138224,-0.086833724,2.70E-05,-0.342644811,0.911015067,-7.515784307,0.998764397,0.012592563,3.422349286,6.872197327,0.835141901,0.879431961,0.138212551,539.675343,7.981363442,3.633186079,0.918465514,27.11802357,0.060130603,-4.817768916,151.9954632,0.963424009,0.002378282
0.5,0.35,-0.045714286,-135,0.308860681,0.33253511,0.775741365,0.965848347,0.044030406,0.303059751,0.320300143,0.774677483,0.964571603,0.044642302,-0.345703477,1.067118108,-10,0.999159944,0.01099251,843.3982275,6.907734998,0.814148308,0.972447698,13.91201544,390.2063654,8.11594583,4.809872228,0.925853573,19.84750027,77.92547181,8.703048813,22.25716605,0.991472895,2.194578623
0.5,0.35,-0.045714286,-90,0.999947271,-8.69E-05,0.000138962,-0.057195774,2.20E-05,0.218830928,0.263347362,1.116635013,0.986103314,0.031768791,-0.3620644,0.943505359,-10,0.979843336,0.046512773,1516.695321,6.988752935,0.862717443,0.97780196,29.48641983,0.286050846,7.858371134,3.041627807,0.637114028,0.036063716,,,,,
0.5,0.35,-0.045714286,-45,0.308811538,0.332511588,0.775706469,0.965816433,0.044058753,0.303063393,0.320308633,0.774675131,0.964571286,0.044646869,-0.345626647,1.06716827,-10,0.999165099,0.010967487,843.4645299,6.907771799,0.814176382,0.972450401,13.91609551,390.8474938,8.116381756,4.799116892,0.925831445,19.88136704,77.92239315,8.702828356,22.25745864,0.991480345,2.19472213
0.5,0.35,-0.045714286,0,0.305926359,0.413374621,1.130336222,0.964374548,0.047485213,0.999960064,-8.23E-05,0.000138224,-0.086833724,2.70E-05,-0.342757943,0.907520637,-7.484670582,0.998755452,0.012638166,3.419943749,6.871954158,0.83507909,0.879214119,0.138306468,540.2470785,7.981718947,3.628825456,0.91850965,27.12196137,0.060157918,-4.844159904,152.7893285,0.963061856,0.002383766
0.5,0.35,-0.068571429,-180,0.310692331,0.414777608,1.130759317,0.979656372,0.036361186,0.310902583,0.000121674,5.36E-05,0.603250244,3.57E-05,-0.347367482,1.212815561,-10,0.995031647,0.022436403,2.377391341,4.902267313,2.360421021,0.882590079,0.111526853,659.5490102,7.217538457,2.060067189,0.955282922,20.8990437,0.05192786,-5.499558846,157.8845919,0.877459281,0.002494567
0.5,0.35,-0.068571429,-135,0.305408216,0.316535566,0.779719274,0.974225636,0.038779515,0.307736346,0.315500977,0.779204004,0.96647045,0.042419206,-0.362736482,1.104367984,-10,0.98297305,0.040776967,283.7879909,5.013168318,1.524248732,0.983641237,5.954708574,460.3659095,7.223011171,2.214780346,0.944329414,18.24993821,76.78179527,8.537350442,21.24513717,0.993877958,1.834425179
0.5,0.35,-0.068571429,-90,0.999959085,-5.46E-05,6.48E-05,-0.168740529,1.84E-05,0.232439437,0.276395572,1.120451671,0.98683477,0.031417906,-0.381053905,1.012234044,-10,0.940379867,0.084398744,426.7931323,5.083066171,1.703954713,0.969739733,15.50160759,0.427706629,7.091124659,1.375137863,0.85480726,0.023015733,,,,,
0.5,0.35,-0.068571429,-45,0.305358733,0.316546915,0.779668575,0.974174412,0.038824735,0.307710793,0.315468189,0.779199851,0.966466098,0.042426556,-0.362681036,1.104358704,-10,0.983121692,0.040662926,283.7912067,5.013183398,1.524288425,0.98363892,5.955047055,461.1412232,7.223323691,2.21090672,0.94441528,18.25412006,76.77799893,8.537332462,21.24827519,0.993896453,1.830971764
0.5,0.35,-0.068571429,0,0.310628568,0.41470834,1.130722933,0.979657201,0.036349627,0.310902583,0.000121674,5.36E-05,0.603250244,3.57E-05,-0.347275266,1.212780985,-10,0.995170135,0.022183949,2.376652626,4.901924601,2.359714352,0.8824939,0.111514419,660.3363724,7.217713346,2.057849884,0.955329948,20.90415539,0.05154189,-5.39038861,156.5072587,0.877232089,0.00249987
0.5,0.35,-0.091428571,-180,0.344278819,0.471126192,1.134749917,0.958282917,0.052927279,0.337388907,0.000164228,4.16E-05,0.56593635,3.79E-05,-0.363669102,1.237070078,-10,0.961984124,0.05965627,2.473180314,4.275960302,2.695139533,0.874124362,0.129631427,1099.952426,6.949576664,0.877237311,0.972068158,18.10798201,0.036416285,-0.904217881,120.9225503,0.852074351,0.003419937
0.5,0.35,-0.091428571,-135,0.326996688,0.328097454,0.79087408,0.960097296,0.040969744,0.314655435,0.328906874,0.775832496,0.965111239,0.044321416,-0.37662383,1.157379014,-10,0.930950904,0.079392264,210.578249,4.466824558,1.172868428,0.969554177,5.093507325,766.4223037,6.94109536,0.875542501,0.96908974,14.12037505,74.43116744,8.373327371,20.51043076,0.995541608,1.522112407
0.5,0.35,-0.091428571,-90,0.999959532,-5.43E-05,6.48E-05,-0.168916509,1.84E-05,0.247605504,0.310001625,1.114389114,0.985230624,0.036246604,-0.393053095,1.078674045,-10,0.884060567,0.106561467,313.4660829,4.508643771,1.229973742,0.961518765,11.13103122,0.836722599,6.836113827,0.617135252,0.941398973,0.022570537,3.726749453,-87.3822785,1692.437148,0.91783523,0.002222837
0.5,0.35,-0.091428571,-45,0.326986807,0.328100822,0.790866828,0.96000663,0.040995313,0.314652533,0.328908625,0.775827821,0.965105525,0.044332283,-0.376609834,1.157314254,-10,0.930885412,0.079402433,210.577906,4.466827774,1.172895168,0.969554404,5.093364096,767.9692121,6.941237247,0.874658188,0.969196533,14.12132971,74.42966485,8.373285683,20.51073111,0.995543955,1.521615738
0.5,0.35,-0.091428571,0,0.344265713,0.471138314,1.134729391,0.958260124,0.052938741,0.337388907,0.000164228,4.16E-05,0.56593635,3.79E-05,-0.363646511,1.236969932,-10,0.961973774,0.059625572,2.472492882,4.275517303,2.696853973,0.87415421,0.129579524,1101.49808,6.94967108,0.876701071,0.972134304,18.10856071,0.036394539,-0.886040075,120.6892755,0.851360966,0.00342783
0.5,0.35,-0.114285714,-180,0.336632758,0.457985906,1.131035033,0.975921701,0.040788681,0.373963224,0.000169397,1.29E-07,0.696743876,2.57E-05,-0.374302078,1.260830018,-10,0.93738505,0.083190422,2.684007296,3.669115524,1.755305137,0.898757975,0.102827593,505.8200851,6.218333146,2.171878923,0.977969191,11.12705437,0.04900271,-4.464118135,137.7619183,0.95836661,0.001903243
0.5,0.35,-0.114285714,-135,0.317261146,0.319968958,0.785220626,0.975725839,0.035128282,0.318310398,0.323290301,0.781129888,0.967715209,0.042353433,-0.385032591,1.209428311,-10,0.905181376,0.104093042,177.8988694,3.867159949,1.240298184,0.98205517,3.319109412,357.1983555,6.202106063,2.125120655,0.975171725,8.714612547,71.80098856,8.216086968,19.8131981,0.996022146,1.352344212
0.5,0.35,-0.114285714,-90,0.999932332,-6.14E-05,6.56E-05,-0.382725501,8.60E-06,0.255928681,0.313717106,1.120029547,0.986371345,0.035890047,-0.397337597,1.139483101,-10,0.859436175,0.13220877,257.0816204,3.891583258,1.30413936,0.975597841,6.829124049,0.370075905,6.0323132,1.550925011,0.869177921,0.017794672,0.316053252,-39.13905209,780.4580246,0.94562812,0.002236681
0.5,0.35,-0.114285714,-45,0.317248106,0.320023171,0.785180572,0.975686486,0.035149353,0.318296594,0.323283763,0.781120904,0.96770295,0.042364098,-0.385014811,1.2094109,-10,0.9052245,0.104059503,177.8999814,3.867160681,1.240298323,0.982052514,3.319683594,357.6050662,6.202626434,2.124043035,0.97522296,8.711801375,71.79835154,8.216058833,19.81569239,0.99603441,1.350462825
0.5,0.35,-0.114285714,0,0.336594589,0.457974935,1.130997271,0.975896243,0.040808215,0.373963224,0.000169397,1.29E-07,0.696743876,2.57E-05,-0.374269653,1.260779564,-10,0.937511383,0.083119884,2.68375612,3.669069879,1.755281236,0.898765128,0.102798526,506.2833675,6.218700051,2.170952638,0.978000488,11.12522374,0.049119292,-4.501576398,138.1128124,0.958181328,0.001902303
0.5,0.35,-0.137142857,-180,0.339758772,0.469519877,1.125785368,0.969154992,0.045764477,0.999990963,-5.04E-06,0.000127423,-0.084146634,2.27E-05,-0.383248258,1.306046429,-10,0.867962842,0.102209352,1.785829295,3.706423756,3.19846552,0.901180283,0.075483671,1034.23792,5.954647243,0.802694086,0.988176739,10.94918064,0.061211915,-8.101334359,163.4580101,0.94384076,0.001835814
0.5,0.35,-0.137142857,-135,0.319542983,0.325869763,0.782090265,0.968514695,0.037855804,0.323457733,0.326728322,0.783007691,0.969499077,0.041506429,-0.391442339,1.257739593,-10,0.848346004,0.113541654,171.3912721,4.047688731,1.789157943,0.986638097,3.00681345,735.0177853,5.952326466,0.799382542,0.987879847,8.423616723,68.85592163,8.075632896,19.32265107,0.996422576,1.215788149
0.5,0.35,-0.137142857,-90,0.999975505,-7.01E-05,0.00013635,-0.035792492,2.20E-05,0.265907279,0.328406526,1.121665559,0.986752975,0.035311638,-0.399824537,1.210632787,-10,0.822737189,0.134519849,245.769379,4.088101535,1.941175478,0.978579253,5.995931836,0.901152414,5.827078738,0.573135548,0.97134474,0.016518746,0.253170261,-35.18447053,682.3550166,0.944640603,0.002028337
0.5,0.35,-0.137142857,-45,0.319509261,0.325916382,0.782032398,0.968411685,0.037905871,0.323428073,0.326688527,0.783004151,0.969491267,0.041512921,-0.39135267,1.257776927,-10,0.848934759,0.113334329,171.3901235,4.047700202,1.789213327,0.986635658,3.007306876,736.0900987,5.952386433,0.798851439,0.987910999,8.424432719,68.85490304,8.075649628,19.32294176,0.996420672,1.216067689
0.5,0.35,-0.137142857,0,0.339696595,0.469474644,1.125739592,0.969078323,0.045811586,0.999990963,-5.04E-06,0.000127423,-0.084146634,2.27E-05,-0.383111655,1.306162169,-10,0.868787358,0.101872697,1.786160318,3.706059241,3.194502872,0.901148219,0.075475391,1035.414881,5.954719911,0.80232548,0.988198521,10.95165567,0.061051171,-8.071777355,163.2378034,0.943502119,0.0018398
0.6,0.3,-0.044444444,-180,0.216606442,0.282425099,1.108755976,0.977119274,0.045642163,0.641132731,0.003177908,0.003456821,0.992226963,6.70E-05,-0.351457612,0.604498381,-7.081737776,0.998775886,0.012611458,48.20088303,-7.773006151,57.66893499,0.996472695,0.172000302,1693.731581,10.17585921,2.952630208,0.928439816,88.56602151,0.428160059,-14.13217703,469.3708886,0.847296401,0.024092145
0.6,0.3,-0.044444444,-135,0.208034323,0.205299622,0.766168756,0.973760595,0.039309493,0.220967518,0.231562077,0.754671239,0.958684655,0.050254738,-0.352827208,0.742110615,-9.867819009,0.999000416,0.010958817,82.61709304,9.79070415,39.79321322,0.931098176,4.733666359,1107.781996,10.11948789,3.132823365,0.917167402,64.41678464,156.4042761,12.31083005,44.65064936,0.99082823,4.451091587
0.6,0.3,-0.044444444,-90,0.999704878,-0.000202845,0.000282514,-0.057784174,4.42E-05,0.162194838,0.190269999,1.099785667,0.983617285,0.032798753,-0.380256717,0.66636053,-10,0.963483907,0.064196648,113.863669,13.66812263,125.8965808,0.870891853,9.794823546,2.424123728,10.1640203,2.778301702,0.845074829,0.187551125,0.282252226,-4.877979914,306.2376248,0.979078442,0.008419509
0.6,0.3,-0.044444444,-45,0.2079851,0.205283078,0.766119803,0.973686524,0.039386697,0.220954689,0.231546692,0.754667942,0.958680993,0.050249862,-0.352712496,0.742559207,-9.875483203,0.999013047,0.010807863,82.62283177,9.79108508,39.79177796,0.931082157,4.733253972,1110.655648,10.12105149,3.12662806,0.91731255,64.52961946,156.3774561,12.31001596,44.65459452,0.990855617,4.440976051
0.6,0.3,-0.044444444,0,0.216542527,0.282331185,1.108726918,0.977139346,0.045593772,0.641132731,0.003177908,0.003456821,0.992226963,6.70E-05,-0.351613335,0.60173269,-7.053105431,0.998804248,0.012303531,48.13886388,-7.764922346,57.61911894,0.996475615,0.17192071,1696.506361,10.17647067,2.948681354,0.928525122,88.63778967,0.42844777,-14.1450614,469.6027674,0.845772915,0.024197471
0.6,0.3,-0.066666667,-180,0.309082208,0.417128073,1.13098399,0.960429946,0.048724084,0.999865534,-0.000181553,0.000279123,0.067867538,2.91E-05,-0.340352972,1.021583532,-8.392735353,0.998895576,0.011947828,2.29766451,6.992106391,0.774392249,0.912577922,0.077247105,553.23033,7.857881443,3.243104297,0.915457475,27.36470409,0.221094288,-27.68916212,510.9539634,0.89964286,0.003285281
0.6,0.3,-0.066666667,-135,0.322911839,0.352177913,0.776146356,0.954703802,0.047879486,0.312160308,0.332200063,0.775921084,0.968456505,0.042461909,-0.346723077,1.096333135,-10,0.998395907,0.014059501,942.8986686,7.061311187,0.809307198,0.981031631,13.72281942,382.447924,7.912992569,4.123001968,0.917455031,20.29476988,61.20983024,8.769124823,24.64321205,0.991121739,1.804362035
0.6,0.3,-0.066666667,-90,0.999957952,-5.55E-05,6.49E-05,-0.214873332,2.34E-05,0.235707546,0.284898021,1.124641485,0.989054822,0.027275117,-0.356488541,1.002928672,-10,0.985185384,0.040020596,1700.609929,7.141592616,0.855181722,0.981113052,29.12693311,0.270095853,7.564482462,3.524266384,0.614850888,0.033936154,0.056750791,-7.430257572,259.8938136,0.874698177,0.003490352
0.6,0.3,-0.066666667,-45,0.322862703,0.352123658,0.776132592,0.954665905,0.04789913,0.312156038,0.332190141,0.775923675,0.968457932,0.042457313,-0.346638379,1.09636288,-10,0.998408545,0.014042321,942.9955431,7.061349855,0.80932685,0.981032017,13.73222226,383.1688485,7.913611887,4.112169372,0.917461049,20.33687194,61.20978292,8.768832384,24.64581716,0.991128945,1.804481531
0.6,0.3,-0.066666667,0,0.309030574,0.417087809,1.130945636,0.960415302,0.048732518,0.999865534,-0.000181553,0.000279123,0.067867538,2.91E-05,-0.340459498,1.016768414,-8.352398617,0.99888906,0.01201214,2.294781847,6.991980094,0.774611601,0.912389227,0.077178556,553.8954251,7.85828394,3.238897219,0.915508913,27.39321195,0.221007757,-27.72361574,512.3634087,0.898889454,0.003296433
0.6,0.3,-0.088888889,-180,0.309003805,0.409208724,1.132012732,0.980921319,0.035833348,0.999968112,-4.88E-05,6.42E-05,-0.169186635,1.82E-05,-0.347100777,1.227932635,-10,0.994399444,0.024135329,2.383679729,5.930082928,0.950365913,0.925740824,0.070686903,725.6208334,7.150641314,1.563390603,0.952505872,20.85804853,0.047823894,-3.821848828,115.1872272,0.921505159,0.002353134
0.6,0.3,-0.088888889,-135,0.311723881,0.325986867,0.779346167,0.97358562,0.039515217,0.315670463,0.327134008,0.780192229,0.970834169,0.04132797,-0.359404433,1.132745981,-10,0.984368802,0.036196519,633.4641387,5.956014425,0.898370481,0.986724034,8.04109917,501.2615444,7.142604583,1.600961719,0.940767984,17.58781243,60.74998859,8.593435629,23.36381815,0.992389627,1.609515554
0.6,0.3,-0.088888889,-90,0.999959085,-5.46E-05,6.48E-05,-0.168740529,1.84E-05,0.246631476,0.295253368,1.12775147,0.990073778,0.028024597,-0.371502318,1.058544218,-10,0.958755067,0.065916913,1018.861954,6.011170882,0.938515913,0.981856562,18.48861666,0.477818536,7.012535473,1.088990857,0.849319621,0.025336506,0.077987518,-15.60244167,398.3593074,0.93205647,0.002638257
0.6,0.3,-0.088888889,-45,0.311671982,0.326012416,0.77928666,0.973531488,0.039565296,0.315670463,0.327134008,0.780192229,0.970834169,0.04132797,-0.359335581,1.132737044,-10,0.98454387,0.036025858,633.4888924,5.956040918,0.898393936,0.986722246,8.043951291,502.1712483,7.142854253,1.598582276,0.940901389,17.58401795,60.74795587,8.593370424,23.36697422,0.992404016,1.608170905
0.6,0.3,-0.088888889,0,0.30894129,0.409136585,1.13197842,0.980925516,0.035831252,0.999968112,-4.88E-05,6.42E-05,-0.169186635,1.82E-05,-0.346989639,1.22796212,-10,0.99456698,0.023855367,2.383439337,5.929551753,0.9492589,0.9257003,0.070692311,726.5681212,7.150787173,1.561930255,0.952578425,20.85813952,0.047759205,-3.81459626,115.180736,0.921257509,0.002360499
0.6,0.3,-0.111111111,-180,0.340083308,0.46135654,1.136058052,0.959243336,0.050471308,0.999953247,-5.67E-05,6.50E-05,-0.30064122,1.84E-05,-0.35986794,1.24801252,-10,0.973604432,0.051436576,1.408296516,5.4395734,2.328034759,0.851176165,0.083689563,975.7317791,6.954599508,0.95191103,0.965994788,17.92235187,0.039592017,-1.855845524,106.5937534,0.928070596,0.0022599
0.6,0.3,-0.111111111,-135,0.333000991,0.340005864,0.789258681,0.959245592,0.042474781,0.318906889,0.328545247,0.78056112,0.969659773,0.042012228,-0.370394395,1.180867123,-10,0.950859098,0.067255636,308.1297493,5.539017749,1.575415516,0.970562462,7.680410871,667.4064893,6.941459171,0.951884988,0.961170761,14.11212201,59.49895573,8.424430019,22.37020536,0.992957521,1.490500517
0.6,0.3,-0.111111111,-90,0.999948808,-8.59E-05,0.000138809,0.023027645,1.70E-05,0.260627322,0.323991106,1.122443933,0.987007414,0.032608131,-0.382184971,1.107311478,-10,0.916358066,0.090951201,489.492312,5.615341911,1.603110486,0.971884766,14.0151852,0.718171256,6.826570771,0.675334429,0.91636088,0.023682626,4.230312035,-152.8496475,4969.275812,0.116964791,0.011751778
0.6,0.3,-0.111111111,-45,0.333009336,0.340053603,0.789240144,0.959174619,0.042499505,0.318899181,0.328539787,0.780556947,0.969653071,0.04201763,-0.370396867,1.180780985,-10,0.950799345,0.06727136,308.1392146,5.539046935,1.575446748,0.970562533,7.682420156,668.8378838,6.941627234,0.950781356,0.961308354,14.11043513,59.49891022,8.42415047,22.36744993,0.992980792,1.486801878
0.6,0.3,-0.111111111,0,0.340054544,0.461383289,1.136016108,0.959207034,0.05048819,0.999953247,-5.67E-05,6.50E-05,-0.30064122,1.84E-05,-0.359851817,1.247849102,-10,0.973597179,0.051407954,1.405268873,5.437470741,2.340448979,0.851252311,0.083562598,977.1880163,6.954708761,0.951259769,0.966076657,17.92367274,0.03955494,-1.827845306,106.1628084,0.928131896,0.002264029
0.6,0.3,-0.133333333,-180,0.332781274,0.448818268,1.132011554,0.976717431,0.039847185,0.999880755,-0.00016751,0.000277109,0.421960207,1.91E-05,-0.36857817,1.272612836,-10,0.952982403,0.069129317,1.968404331,4.830392833,1.21935289,0.91576128,0.05973365,478.5525,6.287223061,2.433453093,0.981389556,9.061652083,0.041482725,-2.798627562,101.6889184,0.966979888,0.001534879
0.6,0.3,-0.133333333,-135,0.321276413,0.326889003,0.784594582,0.974743625,0.036400471,0.322898861,0.32720473,0.783687976,0.971628366,0.040542402,-0.377606752,1.222529903,-10,0.931524682,0.085507108,373.4445895,4.877939246,1.015143989,0.989380275,4.347846576,332.5097001,6.258293195,2.389645573,0.977755973,7.353187274,57.88083455,8.268505495,21.56138459,0.993162774,1.393528617
0.6,0.3,-0.133333333,-90,0.99996002,-5.22E-05,6.46E-05,-0.136465896,1.33E-05,0.266649234,0.325655546,1.12710226,0.988861229,0.031494408,-0.386568633,1.166323596,-10,0.898177077,0.108394067,559.4582175,4.910415659,1.04882159,0.983098725,9.35083618,0.356497096,6.060391323,1.752301185,0.864212249,0.018011895,7.502206267,-91.93970791,1622.738847,0.932131165,0.00228603
0.6,0.3,-0.133333333,-45,0.321239911,0.326890444,0.78455998,0.974697155,0.036429568,0.322888065,0.327184385,0.783690674,0.971636012,0.040538053,-0.377592581,1.222469032,-10,0.931581045,0.085480071,373.4503445,4.877950319,1.015156997,0.989377911,4.349894612,332.967161,6.258885905,2.387578142,0.97779549,7.352179201,57.87792708,8.268638936,21.56612597,0.993186498,1.390231952
0.6,0.3,-0.133333333,0,0.332744885,0.448812707,1.131972621,0.976694506,0.039864718,0.999880755,-0.00016751,0.000277109,0.421960207,1.91E-05,-0.368548346,1.272508273,-10,0.953138957,0.06906985,1.967749106,4.830132244,1.219345436,0.91571804,0.059741587,479.0647375,6.287636796,2.431893245,0.981412265,9.060787866,0.041557962,-2.835306674,102.1678452,0.967004441,0.001529674
0.6,0.35,-0.047619048,-180,0.336245026,0.459222985,1.127983768,0.973228428,0.042913289,0.999881054,-0.000167455,0.000277112,0.421810877,1.91E-05,-0.37655457,1.311865565,-10,0.900154785,0.087491896,3.631935663,4.774954868,0.722805093,0.974543245,0.052484612,804.8959815,5.974109593,0.965667041,0.981293697,11.22435722,0.190389253,-19.82225083,271.1270362,0.960588937,0.001805872
0.6,0.35,-0.047619048,-135,0.322279385,0.329315574,0.782615895,0.970709161,0.037702541,0.327255605,0.330898475,0.784491276,0.972292243,0.040034786,-0.383854608,1.262662563,-10,0.884853596,0.096328211,726.1200737,4.799509983,0.647325577,0.996781065,3.937097359,565.0386656,5.965856384,0.956578558,0.981068591,8.433709444,56.10012189,8.126968316,20.89496102,0.993158286,1.316755835
